Var1_1	Var1_2	Var1_3
209.052501369672	130.811467724867	24
88.1298843712159	120.082771703075	25.668755568821
105.299884708719	87.8534650828429	25.9469457872148
126.132402813885	82.9877253806322	25.305663643259
142.396145066429	78.2774418032772	25.1877782856824
142.468973785059	142.537257857163	25.5414781843761
144.82228165403	123	25.2880539327418
156.13553846847	145.020283486276	25.8537374306373
175.697400903842	138.83011658938	25.9966929762157
185.347772419207	152.682624126106	25.5083844977895
193.466093193237	108.652505559313	25
203.142376697127	141.877824093063	25.7561750404774
220.876601832717	122.093700545152	25.2454792679305
87.4464043348737	133.848286191842	26.0712744096671
116.525013235413	89.7913452615667	27.0892153183737
121.850121635751	94.9987446231928	26.1535970917259
123.087988316836	172.822891572572	26.8189417072453
124.867705625417	142.995620226868	27.3844413625138
127.682240282537	146.766822827461	26.605034179259
132.253743294226	73.0840480860865	26
142.484494164624	173.58412552452	26.8256484386493
141.749720920684	83.3065844478865	28.0821047597357
146	172.875739377922	26.1092926075424
149.590038004129	167.851676786397	26.8865591111899
201.425137502018	114.821390139495	28.0157246816255
201	119.865441198088	26.7342486601451
204.849678916898	100.614801972895	26.3096244078777
216.08632003572	130.554047170653	26.6358480821366
244.893867307247	126.449300494169	26.37027171667
326.119375155559	9.53640129970445	26.7528548333722
90.8436326346584	116.151079156853	27.7287585233476
96.5385049956962	129.785561842429	27.3330432479401
95.1446048361163	139.308399571753	27.3292706032951
98.1414397611219	152.293910522773	27
100.740233036583	97.0359451402923	27.7160870013537
105.582223872874	130.003984405372	27.4631163537367
107.682424917091	88.890388421244	27
109.010115944547	82.8814162153449	27.5572618018206
110.169140210921	89.1022930988898	27.3538177902138
122.288283445248	158.629049434994	27.5952271411599
132.833938437655	121.680129157991	27.671326957329
134.85285062016	155	27.876316874346
138.244218398336	105.307272060028	27
139.808339963011	96.4271183442066	27.625618252652
143.510043210435	145.351311320255	27.6538114370618
143.787354891678	143	27.685508867267
146.418389400134	137.566462725974	27.9592725495388
146	159.540994357621	27.7028635099234
155	153.669729108007	27.8405076833773
168.528746184947	123.134779121447	27.5382296337402
187.582544083775	109.402371125192	27.8055925123846
187.562036788984	106.711566389104	27.8556266991844
187.594959929928	160.16823844944	27.6846104387125
191.97053257675	169.927443026684	28.4068136339683
214.088261274838	112.291657785644	27.48331701593
222.334843320703	104.937076294812	27.9908505276225
277.168607120776	99.1513553908729	27.4882284185798
89.8414433875565	125.316354821933	28.1406243962442
92.6783801884029	66.5327725179266	28.758819264652
94.2525732871603	135.314241661909	28
103	129.100593462872	28.5752895543475
104.95092370406	171.265950738414	28.2601289343512
106.747633049265	140.721202529406	28.0980026361478
126.634229247082	192.867338185453	28.3040733266169
128.540562912564	198.067190028798	28
161.593254234663	105.958852047079	28.9160903257855
166.735646221602	111.433799950829	28
167.726355875343	116.551300457278	28.9414124799357
181.991782783165	153.388496109751	28
183.183025151041	116.220825641515	28.4767000003505
197.021907630419	98.1516045938132	28.5756551645584
200.148902190861	125.773804336464	28.1285550721319
207.175079695519	103.023059114669	28.6563836772215
210.207612063415	150.384498551955	28.9010714659059
212.41603717337	137.981406603063	28.9238920679422
218.783736989843	141.240155225408	28.5948536918107
221.455740070629	145.040164312022	29.1830610156782
223.275591829925	125.517369376298	28
231.024806869875	128.507741085033	28.3698829021191
230.983009230731	97.2645951226169	28.2906031603914
250.639393755313	105.980202620624	28.3105590572759
293.142648687907	7.17409270723927	28.2636745632628
89.5773965824043	133	29.6838242768198
91.5860074210986	102.194662866793	29
98.3508123448792	130.764184533876	34.2510843061
108.290716355888	134.625521215464	29.2444821018855
111.693548838546	161.789805489909	29.238097462683
119.403151539313	154.995232968537	29.3812358897752
126.932341327467	81.756736150093	29
132.998919483626	159.652943746873	29
138.185176147331	118.628952679308	29
145	111.244168234939	29.434873175898
151.127971805499	119.158043321011	29
153.632204804693	143.553567489606	29
157.016485350573	172.576296339932	29.533787922739
166.242901891868	95.7310424247393	29
167	168.987493405947	30.6491158538149
175.199851430712	122.81807217608	29.0891199104813
183.339387245325	137.99856620737	30.0297915943926
185.821179141906	94.1815669624143	29
186.370394309362	167.654821319034	29.5481783336439
187.137426660806	181.052747494195	29
195.272834883718	110.741918869165	29
193.298143191322	123.392723212409	29.1246312091708
200.504301988545	104.057273080661	29
200.987353476884	91.197711788195	30.3978593418092
208.629872445959	171.389881769411	29
102.011330800013	109.289761528032	30.4456225002738
108	106.559330201824	30
109.663144109719	156.946058889551	30
110	106.529282759213	30
115.664791679087	153.437723975436	31.7662352463632
119.406264175749	101.321426217796	30
123.404002322635	145.004620681744	30
126.096236192788	136.225779864296	30.8911189755472
125.000330600364	151.439214464185	30.7868195575576
144.153308323466	146.770958602133	30.3086798697141
145.146517039661	130.954989458333	30.2759382552425
146.089324200888	153.851433201716	30.4554474273227
149.226858373788	125.168348664094	30.6576461871373
153.09579220351	100.040927552216	30.1049230658626
155.075677969379	96.2633008115865	30
157.57215146812	107.992756944661	30.4211546171069
163.887542180452	101.539260620497	35.7981795298391
161.85102730994	96.3757381869562	30.316690472124
161.261152448916	178.172280837515	31.6531593441325
165.466209341911	72.6364523349089	30
165.609373586163	108.42482719855	30.5862235448862
165.83104261631	124.287562787154	30.3820171418816
166.981302314542	165.810989008149	30.1946068476802
176.347704459957	124.906208634601	31.4757507483984
179.988098340019	163.22027253453	30.4641533931343
201.376075317418	157.374974010599	30
201.858939973866	174.851372340882	30.5169375954572
213.152377113532	116.81422142828	30
221.848049044797	120.40293343872	30.1334330758458
305.367507957858	10.7406616005122	30
92.0381146763192	64.6139803886218	32.4457469384272
96.0366906392378	103.899509931918	32.2809672702716
99	137.907372282263	31.1291882051365
103.506957503733	87.9312913068001	31.7150288142994
114.760114431684	81.4900144676082	31.745031351688
120.322312440855	203.155200810068	31.8484594918604
131.232540306257	122.220478836408	32.3491360465059
132.488323200366	143.162502101954	31.1581385254869
135.466840562394	172.145607318472	31.8266883945326
135.353242587998	159.330059491785	31.8769888512585
148.465787635957	97.7917304810257	34.1225377067652
158.10764521401	157.902405884792	32.5454735012411
165.697806383505	111.910883454094	31
165.074099605199	157.161394337726	31.5284533634496
176.657916555772	165.896979296804	33.3569422537294
183.086280523357	162.301289772787	31.8428376044559
189.82287309154	109.198505165584	33.0281606498794
192.622923560984	117	32.0988225266979
195.116988047074	121.762221065042	32.0928945301782
200.975466453963	146.63267906909	31
206.889103400126	133.701918326691	31.0497455799698
205.156410972639	140.69455326139	31.8601997945211
213.236839316606	142.586179418313	32.5611031933522
221.152570970032	105.126872514543	32.1874490190114
223.86564224288	99.8530826212449	31.3837401730393
226.302454261547	157.991776405992	31.5444279860676
235.097006039042	112.905820351497	31
240.597111714104	140.512485144725	31
242.269741597965	127.442301190603	32.4227724679642
312.570698761781	3	31
54.6446343519426	110.057556457162	32.4554703560807
75.3877214374641	148.09339583754	33.026976406307
78.0985211382142	94.6503117421666	32
78.7873940816638	146.784451089484	34.7946370797596
83.4099329156849	130.070567883635	32
85.0336992767501	95.4172657380884	32.2724245128709
87.5771585514554	147.976671793136	32
95.2633790395804	64.1993691168953	33.2998389409311
102.913546365442	100.794824950387	36.5712624461678
102	151.830651460615	32.831377178598
104.135185564047	96.6820946287818	32.4579672363957
106	95.541271698284	33.0114998254187
111.037088013077	89.90506057372	32.5887950347148
110.651582206717	99.6150252958872	33.3647140989166
113.595669038928	137.204492386143	32.2110488820033
120.690896132679	163	33.2019483751359
122.938075752963	171.700239878991	33.2091576301612
124.568208124892	87.6730069870392	32.2940654588569
130.464447194497	85.5657339077593	33.1941898083529
131.334279354906	81.1847283974082	32.4782419527363
138.268809681032	153.937662293492	32
138.689977408843	166.048887627489	32.6455797815367
140.301520386735	79.3856171064115	32.6118386183405
141.772890803974	127.239434437624	32.9428913608283
142.519183531222	145.264321535717	36.2711082215467
149.893160370916	173.78653627341	33.3062529399678
150.767028910495	177.597413137315	32.7207165042601
148.752073834916	168.945825065225	32.8936784375788
153.491745307953	170.391200801594	32
154.937848988621	89.9664605046014	32
154.648797027588	107.26271437666	32.5869159149007
156.476132955637	122.975086166489	32.5046117077372
171	118.103704266063	32.2970023425153
174.875636563647	105.662552023497	32.6757453279744
176.002983619835	153.479453310641	32.5543965632887
178.353013138494	155.300348019107	37.2613767431976
188.174368970364	172.326353387419	35.5037361139878
181.650534385384	93.943246634512	32.583583855722
189.837498052254	154.533692750957	34.6085191734953
190.790559204722	181.971308150106	32.1086256747733
200.534410191994	125.233964536227	32
200.134241490013	153.516978521875	32.8078465589025
204.610650175132	89	32.4235775341398
203.87637715331	13.2997291843986	33.1740116222549
204.73072876505	86.5320555883633	32.5194156164656
205.357325467392	105.155956606152	32.1400530017049
209.21957499509	103.61497641224	34.5489307412888
212.530848010284	165.786579042461	34.3722080030547
218.759477433654	161.230541195358	33.570279636396
220	124.849357966365	32.8574069115756
226.600859917294	9.374729882939	32.4918272728599
226.896607035528	100.449350787716	32.5234945806184
230.682014627921	107.441399577377	32
240.352297805183	99.0031920380373	32.5041294671271
243.328917946348	105.668898517461	32.5009844640169
247.094024870304	160.136820906725	32.3984647801237
267.888915454567	16.0025032448379	33.609126694296
279.680835916919	100.976703297077	32.4948476845385
280.138588868555	117.635619766847	32.7006904211224
283.729155070988	104.472401956258	32.5876666950157
300.412071392982	84.3978753368367	35.3250737100488
306.334095387674	1.54936711350386	33.1006750338402
319.437870174742	2.44289018707544	32.4640802719259
320.101003489392	30.6644323148322	33.3670305993018
15.0314210093872	107.843040020829	33.8629644098368
25.4754445497583	3.97473184627182	33.6436688909601
32.3770946397338	14.7115052740126	33.4760115009066
32.824716979708	17.3050874610192	36.0016809858406
35.2992469610253	149.290483743254	35.2078992625413
53.3758567714955	123.969150482511	33.5625267220897
76.3209013275593	61.5048000987835	34.0065569887657
75.4432612082621	126.304336955905	35.2535414450788
80.2515279885549	87.1781983522274	33.1432191447052
80.0742813636193	129.615997491425	33
79.4192326501279	107.380785151167	36.2253808641973
85.9054219192763	149	33.1516714928846
85.3051720591324	151	33.4370774235621
86.8519240496613	86.8589802629069	33
86.990517361776	119.422946319969	36.447584577128
89.2580483748232	81.0806832101075	34.2860727487345
90.2029236245228	208.772051487716	34.1945120281989
91.6797974974166	55.1702003858696	34.100187066584
94.3523428411707	142.287644971468	33.5330634598705
97.4669134976917	80.6473358205522	33.3426148640735
99.6230983872537	107.191055962392	33.8231640357149
98.0465409214281	90.9912377432007	33.5897891983665
103.327073078963	51.2250213667143	34.4036577848603
99.2490489920013	145.647128991513	35.5812107622911
105.792846377	160.041703754131	33.5358095542719
109.772937115531	135.782663508378	34.3469351080253
108.264790802594	160.163537728675	33.5360776355655
114.562182170505	88.8586606830807	33
115.960438909706	65.977687509892	33
116.003043075204	176.208764997708	33.0846244862511
125.131461659639	82.8380573981839	36.8116921033886
119.597517445378	128.185686561021	33.1237900394671
121.654786152798	159.160931541811	33
122.106814047849	211.239844356422	34.3489430707403
125.281749219639	141.301484243565	33
130.094126325689	109.623281509452	34.0226693506678
134.499785569166	62.4341366634495	35.2878029620314
129.386939021348	128.117627321219	36.0518591050783
136.065636509735	168.610602449006	34.2498960888776
137.882678731713	69.8719914091817	33.9967873481717
138.377995565063	76.1309930102996	35.5714839957753
137.444228243308	93.7404782568982	33.6875511536006
140.594414725877	118.734758185463	34.1704296764033
139.474012005806	150.631154046515	33.3238370056864
144.260392646041	170.685920058993	33.372293007079
145.470531672855	135.372367495463	33.7189294549475
146.830013945651	133.831099368631	36.7648378185054
150.2710666596	104.895078159569	33.9078978351977
155.236224617331	54.4735921430728	33.4838294974705
157.312459727965	94.9323703577459	34.2624462410783
158.641578339359	193.84634349846	34.2239891558695
159.881008495033	107.363530438487	35.5152749838726
161.318822183161	208.5407241706	33
161.380306051783	204.619872477473	34.0660812828378
165.000540692269	139.243315719746	33.7032749919035
164.980290522274	156.392016144326	34.3021930869659
167.924642605364	97.338888603154	33
168.889247430951	139.671606811838	33
166.233413528382	163.668586261598	35.0529376597062
170.074775910394	154.929781077094	34.44390770447
168.265767619826	173.975038738148	33.1137172511579
169.614442327307	163.666672062652	33.6569248328034
176	67.6288207961281	33.3052692127368
176.290694129462	179.072386871177	35.2930184972315
179.022719184612	104.569746845236	33
179.526706176244	139.257482773487	33
179.416140417443	103.670721806126	36.2175874638949
183.711061914943	87.9293128196971	33.8020297418574
189.510501245534	104.553021037519	34.0803335915281
191.276461985867	122.438496088755	36.4443472174179
192.869129376443	97.6757494157839	33.4214284449478
194.589591811282	107.683999885616	33.1317565294269
198.422876528319	163.208077022635	35.9386746214081
195.826130852326	183.057195700842	33.7614619311807
198.877607645511	107.454949367765	33.7501529672692
198.504450063018	121.557833105355	34.2607486078095
205.156702303601	107.943612799652	34.2995426315515
206.531101206703	76.8678059736823	33.4933989858978
208.443351481317	80.827524054857	33.6543295982248
213.891426187216	103.948190600812	33.9384790982847
213.997648187946	118.984163176217	33.4709288826976
219.980701083038	99.4067656053419	33.5457668069488
223.22262827539	104.301818932666	35.9586631581546
221.730010999361	8.48162127886144	33.7392763675983
221.456941651257	152.18687004601	36.745050166105
227.308191474987	128.144639778241	33
231.724227542928	99.5583716491963	33.3019289621423
230.711894981583	134.201177715172	33.8903296757115
232.646020139494	4.25136485225373	33.7765319584322
234.595883097345	135.848009860751	34.6795436893769
235.842410130215	168.589663520998	34.1711607199471
235.100586720165	101.210755840348	35.9067556579854
235.35059753602	119.177370855836	33.8024228135151
237.26646530547	158.297185630795	35.5876134540524
243.594185844935	87.3913033477915	34.5125333798871
244.117437870202	97.6807425153998	34.6064130509872
251.333173218154	162.219411785314	35.2653559237229
266.954499904311	95.6941570113821	35.6535557176782
276.680412844183	38.6683648376429	34.4478698015093
284.48288728877	82.8706760380437	33.9230975483473
281.581403965373	93.3463267482207	38.2197166786919
296.40994549239	87.8399893387651	33.4020941385875
301.049164986476	113.314188010747	34.328361038822
304.258901653301	17.1424376105809	33
325.578440666235	12.8256291938533	36.0407109082931
331.642437964239	5.89426799450224	33.9842254918998
1.10613854117373	74.3744089359916	34.618557529933
2.86726243523298	58.1361823621565	34.3675377131374
3.83607175405286	143.716906219047	36.3738201696576
18.1203786687346	128.657278793448	34.6603866646788
19.7701908911312	7.63484618642394	34.8226261426338
29.4403382986805	127.182074902502	34
37.9945651278964	132.982149726711	34.4681140661618
68.3580086656679	168.794966503418	36.3926081569937
76.6339099336936	203.273647890336	35.12247617783
84.6141312692945	129.169236462387	35.304823292509
87	69.6638509927766	34.8508908503667
90.2593345756178	112.395854088279	36.7819451370951
90.1287820999663	155.752502638231	35.4160931173992
91.2806076805783	201.856668079331	34.2385051823416
95.7410702494114	185.743285300918	35.288078434897
96.7871751978977	108.305453281759	35.2860289575391
99.33011091864	162.204159850872	35.9503829471789
105.077238042207	140.410986081892	35.8621846799748
105.010070218779	192.270358497576	35.0046874371091
108.992290529205	49.7532874265222	34.303972372154
109.587873214662	162.839909671505	34.3130227245442
108.818857889857	116.342097621996	34.502317595617
110.152629879576	42.4522909235633	34.7058472296171
110.725296921437	141.530321959908	34
113.83426939105	148.879682882933	34
117.755230288994	151.474973942674	40.7105872156758
111.869320473341	182.239276218112	35.5548567316439
119.032364377925	94.6323362887878	35.7919332544803
124.394968379483	92.2604190978882	36.3624538580963
128.493591914167	100.610564095431	34.3560848935813
125.451723324898	145.057321181505	35.108459019555
125.827519917992	175.268492663656	34.369870365442
130.122737447017	162.137532213688	36.9537742817264
125.373024045017	179.809281905009	34.972933054243
127.97274132035	90.8697027257059	34.4340159979415
128.831980411296	75.5684615900867	34.8897442336436
134.305405176656	158.75617364723	34
139.179043425495	36.3768877035037	35.3104289534001
136.038435634147	205.919316078923	35.0102939340933
137.419896716239	126.159810458214	34.8847202427036
142.582868466837	84.2254678828299	35.2173116002578
142.580051352231	92.0870118312576	34.8011545510902
144.864555015414	109.353139282216	34
145.191796897113	192.985913598475	34
149.383143903882	162.098806044898	35.8999142268166
151.423986724542	58.5859958317422	35.2611496688283
151.349537887975	85	34.5712322954086
153.310743702565	123.913141938124	36.1088992570413
153.971590277286	187.37875649803	34.255788030545
156.051469999691	74.2377916333188	34.6918437422318
155.168792349746	162.595554602461	34.8656045916619
159.714239148332	183.116806388519	35.1290237912636
164.691181863312	168.329406757926	34.4838457453538
162.855867812825	119.997020311989	42.6073182704322
169.495845143293	83.0020304227808	34
169.440285661743	196.143862491864	34.2720477273903
167.92212689995	93.7211659366778	38.8213091771045
181.659814646892	147.686199806299	35.1422734644375
181.284911655897	92.6584301328148	34.8519010768897
188.169626563012	100.132460486602	34.7551171012521
186.548608543174	192.891704086023	34.607151690527
191.232017985812	82.7335639180712	35.5047599227164
196.100648622466	154.777756819595	34.5355963495159
199.15265237349	145.97391559525	34
206.314326115347	41.4693488980935	34.3103355594638
209.590807192219	166.594760120921	34.706384824862
210.140856663559	173.608543629593	34.8257221977188
211.974844787319	141.833779384252	34.9339074007557
214.283829946214	117	34.3405484386086
215.281833027738	112.053198953053	35.8848568985616
211.870886747391	132.509451858225	36.5642231558881
215.432287874176	146.770842893034	35.1074070125587
219.989481191472	25.8846612659292	34.7050312557399
222.611965856867	93.2154955781158	34.7200631313147
230.061845211833	150.252920056147	34.8033143224294
229.064658346281	3.52275752944361	34
229.847121473699	102.411778449101	34.8801904246491
235.962542175565	151.975882522711	34.895996169659
245.479247819147	109.941167277558	36.6914913611076
242.318972098526	122.196083760562	35.4113090089798
253.853529028352	144.301426881397	34.6902376646303
257.814828029306	28.2116102238519	35.3262927965879
259.410892458647	8.77354793175285	38.103653983002
259.138570965349	127.699554617169	34
262	5.73608221398668	35.143277276285
263.011190780842	31.311313894244	35.2222886399692
264.447563992756	137.401899012084	34.1376020769264
266.495091777418	26.3458309500433	34
269.814997477404	2.96533929038852	34.3688395675535
273.167184980197	22.0261975457697	34
285.062906708545	4.00272783657064	34.5118353315089
286.484062688144	101.895376401385	34.3746924265107
288.005875129081	90.2653839424903	34.8237820944149
301.438780372703	14.5974632199893	34.6878213197807
305.149480505093	26.7210022736267	34.6962164902939
309.28541191402	79.7277136149124	34.2211662747725
317.172834307124	28.4173444694131	34
334.792766061717	57.2243682068169	35.3120093157973
3.26711053877146	26.0457955025593	35.6990935006288
2.68409576285539	120.176811781931	35
7.84292877815108	19.3909013585814	35.1847595240293
21.1779162827558	15.7046568936608	35.9336085551772
27.8532483501244	122.875343140306	38.7775551112586
46.3949807026494	9.20461483557909	35
49.2985577285443	1.68393259607343	36.0807571830684
59.0443896105614	129.664587377299	41.0278591584571
58.7625900932781	155.727366353495	35.3591890186051
67.2244605993589	135.029863190154	35.6937266573041
82.4461119481616	133.501037547819	35.1167792723808
82.3728314082672	148.115396743865	35.5941582434629
80.6460727930424	123.068826668311	37.9810577092974
85.8607870395492	96.8924068743656	35.6459585860873
87.0522509958249	173.683491701395	35
89.8175362246334	48.9469187362089	36.8290600090046
89.3319579809324	127.12935546576	35
89.1677790745064	150.864267454829	37.1808598020709
91.8407351156832	89.6096353351171	35.3134642997194
96.4479783264721	53.6036625667273	35
92.5015023499335	84.0035330554162	35.909911249655
99.0395212138049	159.335325954925	35
97.9713656788736	73.4882612609503	37.3093335319614
101.813856687795	150.909615043149	35.3524020568753
101.669944574474	154.855572218343	37.8125564573885
103.470522872699	81.5912583864906	35.2912633180041
110.392987870058	29.3290815323004	36.2658114404654
108.538809312256	69.3543382003351	36.2282242635719
109.648759192534	88.8755115110457	39.6748101958788
111.482996113543	66	35.8672937127014
114.61531438121	66.5821615663631	38.7018693401723
113.834195012372	71.0027852273235	35.1419027234001
117.332381780969	90.3423790145934	37.8794274044054
117.648725411203	178.034664289632	35.1637235054106
118.706950325033	71.6154688802161	36.9813479878123
122.134319967306	202.485652936787	36.5305509048801
138.641672338911	130.836592640603	35.7084705603549
138.44159819436	154.206830554714	36.4340533064958
139	94.4713640633541	35.320174760033
139.560090263587	169.969587819972	35
151.683815079021	148.380650020997	35.2626459680429
155.112305378215	156.644620802498	35.7842764305631
153.687823620221	94.8555410976132	35
154.551229327786	180.003820249554	36.1362088538973
156.03656914752	112.651385583924	35.1550671198619
154.642568217985	101.576880032184	36.056039802635
159.630183590832	167.544342557364	35.5943614003542
159.434262263545	86.7446103833579	35.2186131879374
159.990373163664	152	35.5325149657613
162.410612219881	115.007485785929	35.6634955340732
160.487920894617	133.707380602954	35.6940982493508
167.103208885298	125.272996143331	35.5766293900974
174.716902291632	109.611788382631	37.9383122929127
176.869336992707	87.0726854452461	35.8789194567692
177.214219482244	126.415382775682	35.1412700485929
178.283824917273	94.3994768198881	35.4365260506439
180	86.163185085881	35.9904020435819
183.174348460708	85.7061267702284	36.0283347098675
184.965365167195	158.418518951535	35.4019124537643
189.645906862979	115.074949330644	35.6352795102008
188.33343281364	163.439905258116	37.1240615806913
196.59683589994	143.841682470126	35.9598317703794
199.527685666454	116.65222066255	36.4655306620514
201.210380237585	6.85245972187876	35.8933098010445
202.25931830567	149.474668068186	35
203.654414027928	129.37358946999	35.5002377691424
203.962224886579	81.645876122554	35.6468314621595
204.474236905395	146.688115451041	36.0142342439583
207.856511249608	38.4896304676778	35.6292276751878
209.698904273392	7.82784154677039	35
209.870383476029	94.8399239846247	35.8959792343919
212	72.8178260175525	35.7117595061784
221.149528547713	137.783937740075	36.4831463576506
219.805113672554	175.326244692956	35.3236870648606
228.215518692518	88.7108640583523	36.2218112555359
227.287794140737	95.841279793266	35.3136207264311
226.699927263587	122.424491146805	35.791652150468
231.644071976761	18.4238535667625	36.2229053332512
238.173858458172	13.3199555183334	37.4130332456225
237.882916954663	44.0898875914647	35.9113399399489
243.923320309701	139.699746711715	36.3691274639282
242.614839664793	150.444962985751	35.7328430991652
246.395962462382	119.538827302113	35.9018903774202
246.291596478246	82.5112154915871	37.4996501182685
257.875526291246	107.716564708039	35
264.19859335238	4.65507459537874	35.472981171122
275.210521473685	3.01312834204068	35.9209597163577
280.398773402399	19.8676345697021	35
308	5.90746141144777	35.6981158897341
308.035692791785	11.6652676026397	36.8147231323188
323.173916113962	28.4237985532806	36.481791836383
331.078013503409	69.4668177355343	35.4200132553346
2.54537156413392	108.472395210228	36
5.28324118401188	101.224147030642	36.0584086775456
6.11066326136203	13.0758444405629	36.2468161868417
7.00916661092934	75.3607229521422	36.8100083522454
22.2557192139793	9.88391906300106	37.1099649458363
26.0854122654715	19.2769911794146	37.4023738641607
34.1905354765794	158.230302991968	38.0984353781801
43.1476699905273	164.442723062186	38.5366616690289
52.5182279241083	119.359009121245	36.6282621307287
53.6179327768833	144.954952546521	37.0476970222687
65.3475526928632	107.183348665763	37.5653950093436
75.4293764981054	93.1736803104265	36
77.225881047716	51.879242798649	36.7097359290932
75.7126435314576	118.464837979086	38.7888115384498
81.7464587522174	87.9754692527601	37.7277113954816
84.688468130787	204.788066152483	36.3009459552677
92.0085257381636	201.155285964819	36.3684295763806
95.1509730014442	81.771481895452	36.1131477739743
95.9636568600955	138.008197430104	37.1189069208422
97.8479516675056	202.321857157767	36
98.4020222878595	82.83404973621	36.5353891486939
105.457491920603	170.327875047922	36.0590138264791
103.722668275002	79.1069048838295	36.8836327628098
109.854783422923	137.307250826051	37.7888390267881
109.263943533676	131	36.8788879283727
111.783255968758	106.507730042818	36.4396841835482
113.34654110577	58.8277573743477	36.3520342729097
113.509383829669	93.7924115925372	36
113.615436507777	131.862290806326	36.8672760988372
114.2494604744	170.053896886968	36.5836021052612
120.909230541442	152.356953870164	36
121.846514172459	127.596985431527	36.48105102889
122.875370936042	130.651156340125	36
119.358494807905	138.082785052397	36.8929035913318
127.157405880145	153.322840573596	37.0900681688177
123.110640251181	147.945355492537	36.8168314679964
128.042527985353	106.465496824456	36
125.678717675082	137.27449017663	36.8647224777366
128.667818040545	113.742170841668	36.1986837211723
127.194982650385	94.1694003560331	37.3538316810692
130.721483116741	176.973892693363	36.298636438305
133.333706157065	156.472974573546	36.4606419825066
133.900910588933	114.054033657825	38.6143976191318
136.405353460209	179.987773438871	37.3365695748209
137.120560850787	186.287338519886	36.691636420335
139.612397870397	128.86522546164	36
138.739897433504	120.426657871397	36.7015313630672
148.695384200492	179.52430761485	36.5753179755177
144.376192929236	73.8350353957575	36.6550676578439
148.947692005767	152.107442890469	39.352385488636
146.685322203006	186.976946085576	38.8864059909456
154.583258129828	83.8084805012325	36.08076340819
153.000270666896	152.312717339882	36.8603177439056
156.69702803084	142.385800933128	36.7831821998911
153.878373675633	145.966865292391	37.732429929684
160.83851270792	156.130058991291	36.3258503076379
166.772745425033	151.351635523139	38.4846565878557
165.599178115527	171.322266460671	36
164.428499288514	143.451195420457	37.5589622477159
174.864392082683	124.807746035126	36.1847936095339
176.28178545089	161.610591800253	36.8102078428199
189.045367583682	66.4320851253101	36
190.915620321411	80.4836704096744	37.4307256348663
188.582356317738	102.21274420913	37.0691753269285
190.880227152726	85.3772585139384	36
